frame_id,timestamp,left_elbow,right_elbow,elbow_mean,elbow_diff,body_alignment,alignment_deviation,form_score,form_status,depth_score,alignment_score,symmetry_score,control_score,rep_count,valid_reps,invalid_reps,state,has_pose,detection_confidence,fps,inference_ms
0,0.0,179.3802488543614,176.961348897494,178.1707988759277,2.4188999568674205,179.47491863164322,0.5250813683567799,60.39055002156629,NEEDS IMPROVEMENT,0.0,100.0,93.95275010783145,57.99999999999999,0,0,0,UNKNOWN,True,0.97,0.0,0.18851100003303145
2,0.06666666666666667,179.9149831338494,174.88553946545466,177.40026129965202,5.029443668394748,178.53898109630288,1.4610189036971235,59.08527816580262,POOR,0.0,100.0,87.42639082901313,57.99999999999999,0,0,0,UP,True,0.97,40.98732817313785,0.11420199962230981
4,0.13333333333333333,179.6202861863327,174.24592837302205,176.93310727967736,5.374357813310638,179.91079101492534,0.0892089850746629,58.91282109334468,POOR,0.0,100.0,86.5641054667234,57.99999999999999,0,0,0,UP,True,0.97,47.76957295550552,0.08820799985187477
6,0.2,178.2647591954905,172.20601480211235,175.23538699880143,6.058744393378163,179.93772595679334,0.062274043206656415,58.57062780331091,POOR,0.0,100.0,84.8531390165546,57.99999999999999,0,0,0,UP,True,0.97,50.920079585793786,0.1469300000280782
8,0.26666666666666666,175.93152446610677,166.89006497283108,171.41079471946892,9.041459493275681,179.26752543430922,0.7324745656907794,57.07927025336216,POOR,0.0,100.0,77.3963512668108,57.99999999999999,0,0,0,UP,True,0.97,52.684593165841896,0.14078699996389332
10,0.3333333333333333,168.4927769987291,158.09048034611993,163.2916286724245,10.40229665260918,178.9975315775657,1.0024684224343048,56.39885167369542,POOR,0.0,100.0,73.99425836847705,57.99999999999999,0,0,0,UP,True,0.97,54.02307926450475,0.11037500007660128
12,0.4,159.30605205840936,153.4165943728777,156.36132321564355,5.889457685531653,178.46973666809902,1.5302633319009828,58.85440182664655,POOR,5.198109691937783,100.0,85.27635578617087,51.19848880915523,0,0,0,UP,True,0.97,54.434307360118815,0.11484699962238665
14,0.4666666666666667,150.94023126914897,146.29759631536504,148.618913792257,4.642634953783926,178.54678912687208,1.4532108731279152,61.712018614012834,NEEDS IMPROVEMENT,16.258694582490016,100.0,88.39341261554019,45.778638580788936,0,0,0,UP,True,0.97,54.1841086763759,0.10452800006532925
16,0.5333333333333333,144.52104742903663,141.8227970063659,143.17192221770125,2.698250422670725,179.24322961009068,0.7567703899093203,64.90768991897856,NEEDS IMPROVEMENT,24.04011111756964,100.0,93.25437394332319,45.22390897521515,0,0,0,UP,True,0.97,54.494659577863516,0.1011919998745725
18,0.6,137.8786220033363,133.6305477716938,135.75458488751505,4.248074231642477,179.03036520523787,0.9696347947621291,67.28862990602342,NEEDS IMPROVEMENT,34.63630730354993,100.0,89.37981442089381,45.108874153898405,0,0,0,UP,True,0.97,54.27325623883101,0.10953599985441542
