frame_id,timestamp,left_elbow,right_elbow,elbow_mean,elbow_diff,body_alignment,alignment_deviation,form_score,form_status,depth_score,alignment_score,symmetry_score,control_score,rep_count,valid_reps,invalid_reps,state,has_pose,detection_confidence,fps,inference_ms
0,0.0,179.3802488543614,176.961348897494,178.1707988759277,2.4188999568674205,179.47491863164322,0.5250813683567799,60.39055002156629,NEEDS IMPROVEMENT,0.0,100.0,93.95275010783145,57.99999999999999,0,0,0,UNKNOWN,True,0.97,0.0,0.3611839993027388
2,0.08,179.9149831338494,174.88553946545466,177.40026129965202,5.029443668394748,178.53898109630288,1.4610189036971235,59.08527816580262,POOR,0.0,100.0,87.42639082901313,57.99999999999999,0,0,0,UP,True,0.97,56.99103790401017,0.15162799991230713
4,0.16,179.6202861863327,174.24592837302205,176.93310727967736,5.374357813310638,179.91079101492534,0.0892089850746629,58.91282109334468,POOR,0.0,100.0,86.5641054667234,57.99999999999999,0,0,0,UP,True,0.97,64.37556705889814,0.13666100039699813
6,0.24,178.2647591954905,172.20601480211235,175.23538699880143,6.058744393378163,179.93772595679334,0.062274043206656415,58.57062780331091,POOR,0.0,100.0,84.8531390165546,57.99999999999999,0,0,0,UP,True,0.97,67.97683788970903,0.13606199991045287
8,0.32,175.93152446610677,166.89006497283108,171.41079471946892,9.041459493275681,179.26752543430922,0.7324745656907794,57.07927025336216,POOR,0.0,100.0,77.3963512668108,57.99999999999999,0,0,0,UP,True,0.97,68.8033584025365,0.14010300037625711
10,0.4,168.4927769987291,158.09048034611993,163.2916286724245,10.40229665260918,178.9975315775657,1.0024684224343048,56.39885167369542,POOR,0.0,100.0,73.99425836847705,57.99999999999999,0,0,0,UP,True,0.97,69.24932149695738,0.13565899917011848
12,0.48,159.30605205840936,153.4165943728777,156.36132321564355,5.889457685531653,178.46973666809902,1.5302633319009828,59.78234137901276,POOR,5.198109691937783,100.0,85.27635578617087,55.83818657098626,0,0,0,UP,True,0.97,69.74829757498885,0.135790999593155
14,0.56,150.94023126914897,146.29759631536504,148.618913792257,4.642634953783926,178.54678912687208,1.4532108731279152,62.42316415724438,NEEDS IMPROVEMENT,16.258694582490016,100.0,88.39341261554019,49.33436629694673,0,0,0,UP,True,0.97,69.06897848848587,0.13411899999482557
16,0.64,144.52104742903663,141.8227970063659,143.17192221770125,2.698250422670725,179.24322961009068,0.7567703899093203,65.59664627798716,NEEDS IMPROVEMENT,24.04011111756964,100.0,93.25437394332319,48.6686907702582,0,0,0,UP,True,0.97,68.60018400467935,0.14147399997455068
18,0.72,137.8786220033363,133.6305477716938,135.75458488751505,4.248074231642477,179.03036520523787,0.9696347947621291,67.97298487217935,NEEDS IMPROVEMENT,34.63630730354993,100.0,89.37981442089381,48.53064898467808,0,0,0,UP,True,0.97,67.65930128781758,0.14870599989080802
20,0.8,129.59774848264146,125.17535308263167,127.38655078263656,4.4223954000097905,178.64031883028898,1.359681169711024,71.32201022201424,NEEDS IMPROVEMENT,46.59064173909063,100.0,88.94401149997553,47.78007700145977,0,0,0,MOVING,True,0.97,67.10851832293258,0.14293999993242323
22,0.88,120.99859054806085,121.3745301809926,121.18656036452671,0.3759396329317468,178.71251928118693,1.2874807188130717,76.06658322199812,GOOD,55.447770907818985,100.0,99.06015091767063,48.101108830591514,0,0,0,MOVING,True,0.97,66.99717918130564,0.22105300013208762
24,0.96,116.40118002429593,112.94593052325023,114.67355527377308,3.4552495010456994,179.23908606431084,0.7609139356891603,77.24014422169422,GOOD,64.75206389460989,100.0,91.36187624738575,47.71074901917054,0,0,0,MOVING,True,0.97,66.74402373189702,0.17784900046535768
26,1.04,109.57374707648022,105.69049296966544,107.63212002307283,3.883254106814775,178.34465406762024,1.6553459323797597,80.18249229110164,GOOD,74.81125710989596,100.0,90.29186473296306,48.40371105770122,0,0,0,MOVING,True,0.97,66.19500165064828,0.1388239998050267
28,1.12,103.34140527513898,103.55516925834453,103.44828726674176,0.21376398320555268,179.9601578565654,0.0398421434346119,84.27963068390112,GOOD,80.78816104751178,100.0,99.46559004198612,50.750321806251804,0,0,0,MOVING,True,0.97,65.70411129191278,0.14052899950911524
30,1.2,98.94425961673984,95.90243936346633,97.42334949010308,3.0418202532735137,179.89255432832704,0.10744567167296282,85.83824245807843,GOOD,89.39521501413846,100.0,92.39544936681622,52.702940402368206,0,0,0,MOVING,True,0.97,65.32767834303768,0.14098700012254994
32,1.28,93.9071626358451,92.1093981708765,93.0082804033608,1.7977644649685942,178.75516903576477,1.2448309642352342,89.1920372028124,GOOD,95.70245656662742,100.0,95.50558883757851,56.90091232654233,0,0,0,MOVING,True,0.97,65.87252998809652,0.13471600050252164
34,1.36,91.45184483404783,89.25703479311709,90.35443981358246,2.194810040930747,179.917177565626,0.08282243437400894,90.350692202285,EXCELLENT,99.49365740916791,100.0,94.51297489767313,57.99999999999999,0,0,0,MOVING,True,0.97,65.27933443906748,0.18561700017016847
36,1.44,90.77548601727887,88.36772522778732,89.5716056225331,2.4077607894915474,178.83475683982843,1.1652431601715705,90.39611960525423,EXCELLENT,100.0,100.0,93.98059802627114,57.99999999999999,0,0,0,MOVING,True,0.97,64.67184799403329,0.13873599982616724
38,1.52,91.39051362284937,88.04352363981147,89.71701863133042,3.3469899830379006,179.24028173037928,0.7597182696207199,89.92650500848104,GOOD,100.0,100.0,91.63252504240525,57.99999999999999,0,0,0,MOVING,True,0.97,64.24637425743165,0.14070899942453252
40,1.6,92.26738583972922,89.15209606709794,90.70974095341359,3.1152897726312716,178.3623500480065,1.6376499519934953,84.72235511368436,GOOD,100.0,100.0,92.21177556842181,31.4,0,0,0,DOWN,True,0.97,63.82275179412457,0.13923900041845627
42,1.68,94.32617409178233,92.55395316332866,93.4400636275555,1.7722209284536774,178.52131587651482,1.4786841234851806,85.95388953577316,GOOD,100.0,100.0,95.5694476788658,34.199999999999996,0,0,0,DOWN,True,0.97,63.426767212463986,0.15661700035707327
44,1.76,93.71205243543803,94.40144495386029,94.05674869464916,0.6893925184222667,178.9319835519381,1.0680164480619112,87.05530374078887,GOOD,100.0,100.0,98.27651870394433,37.0,0,0,0,MOVING,True,0.97,63.033540707935074,0.17949799985217396
46,1.84,102.62666071332568,98.7779044179633,100.70228256564448,3.848756295362378,179.79229161443752,0.2077083855624835,86.03562185231881,GOOD,100.0,100.0,90.37810926159405,39.800000000000004,0,0,0,MOVING,True,0.97,63.000352077437114,0.13681499967788113
48,1.92,104.64699455809809,104.55817540694343,104.60258498252077,0.08881915115465233,179.73239260791274,0.2676073920872568,88.47559042442268,GOOD,100.0,100.0,99.77795212211336,42.599999999999994,0,0,0,MOVING,True,0.97,63.34142217364579,0.17871799991553416
50,2.0,109.99741393619729,110.23343666077905,110.11542529848816,0.23602272458175833,179.7827481045893,0.21725189541069767,88.96198863770911,GOOD,100.0,100.0,99.4099431885456,45.4,0,0,0,MOVING,True,0.97,63.486356438062,0.17953999940800713
52,2.08,119.75608596952972,116.4440305893168,118.10005827942325,3.312055380212925,179.70259839838303,0.2974016016169685,86.9770990797713,GOOD,100.0,100.0,91.71986154946768,43.16563384938882,0,0,0,MOVING,True,0.97,63.487502334896526,0.1353269999526674
54,2.16,124.43697549896962,125.23777807519306,124.83737678708134,0.8008025762234467,179.0650495590313,0.9349504409686915,88.08985527744318,GOOD,100.0,100.0,97.99799355944138,42.45128282777454,0,0,0,MOVING,True,0.97,63.635611289903316,0.1481219997003791
56,2.24,132.4589026262252,129.39983637880314,130.9293695025142,3.0590662474220665,178.50581560402367,1.4941843959763332,87.34316113841756,GOOD,100.0,100.0,92.35233438144483,44.36347131064296,0,0,0,MOVING,True,0.97,63.94023746418227,0.13789100012218114
58,2.32,138.01274736484106,137.60433239034714,137.80853987759411,0.4084149744939225,179.7179971620142,0.28200283798580017,89.40285550130788,GOOD,100.0,100.0,98.9789625637652,48.03531494277421,0,0,0,MOVING,True,0.97,64.27523347435805,0.13839399980497546
60,2.4,147.25466664542506,145.66997810011304,146.46232237276905,1.5846885453120194,178.56859031132532,1.4314096886746768,89.20031774720411,GOOD,100.0,100.0,96.03827863671995,49.96331009930063,0,0,0,MOVING,True,0.97,64.64024915359623,0.13998600024933694
62,2.48,155.6766964233007,153.39810449596956,154.53740045963514,2.2785919273311492,179.08561788120022,0.9143821187997787,88.83395678245543,GOOD,100.0,100.0,94.30352018167213,49.86626373060504,0,0,0,MOVING,True,0.97,64.51020546938884,0.1803680006560171
64,2.56,165.87399140213248,158.8333970269063,162.3536942145194,7.0405943752261635,178.870554686235,1.1294453137649896,86.76692694678383,GOOD,100.0,100.0,82.39851406193459,51.436120671984554,0,0,0,MOVING,True,0.97,64.42356041149849,0.14397599989024457
65,2.6,163.5998129179076,162.73402753495984,163.16692022643372,0.8657853829477631,179.31633149612267,0.6836685038773282,59.03758327866926,POOR,0.0,100.0,97.83553654263059,47.35237985071571,1,1,0,UP,True,0.97,64.18035343361028,0.14049899982637726
66,2.64,175.45433143064244,163.715701629916,169.58501653027923,11.738629800726443,179.01880309790508,0.981196902094922,53.670552374968295,POOR,0.0,100.0,70.65342549818389,47.69933637665756,1,1,0,UP,True,0.97,64.15344340344394,0.14611999995395308
68,2.72,179.40825809460148,167.62009957927063,173.51417883693605,11.78815851533085,178.74150789145367,1.258492108546335,53.87620846559186,POOR,0.0,100.0,70.52960371167288,48.85143861628644,1,1,0,UP,True,0.97,64.07620140080542,0.14291800016508205
70,2.8,179.85388656652808,170.6815465565522,175.26771656154014,9.17234000997587,179.5176329366049,0.4823670633950883,55.90847378919953,POOR,0.0,100.0,77.06914997506033,52.47321897093734,1,1,0,UP,True,0.97,64.00819509731654,0.14561900025000796
72,2.88,178.6240649337273,174.32135511807525,176.47271002590128,4.302709815652065,178.77909610755287,1.2209038924471258,59.44864509217397,POOR,0.0,100.0,89.24322546086984,57.99999999999999,1,1,0,UP,True,0.97,64.17110858189017,0.1458549995732028
74,2.96,178.03359273523,176.70648319726334,177.37003796624668,1.3271095379666633,178.64785335780175,1.3521466421982495,60.93644523101667,NEEDS IMPROVEMENT,0.0,100.0,96.68222615508334,57.99999999999999,1,1,0,UP,True,0.97,64.79224207759414,0.17931599995790748
76,3.04,178.7124636985591,176.98904411217512,177.85075390536713,1.723419586383983,179.5598171968426,0.44018280315739844,60.73829020680801,NEEDS IMPROVEMENT,0.0,100.0,95.69145103404004,57.99999999999999,1,1,0,UP,True,0.97,64.96040342940854,0.13925100029155146
78,3.12,179.5982033334546,175.3758458173228,177.48702457538872,4.22235751613178,179.06493283575023,0.935067164249773,59.48882124193411,POOR,0.0,100.0,89.44410620967055,57.99999999999999,1,1,0,UP,True,0.97,64.84023566937641,0.13921000027039554
80,3.2,176.61201549264766,174.37738731568317,175.49470140416543,2.234628176964492,179.08005651479013,0.9199434852098705,60.482685911517756,NEEDS IMPROVEMENT,0.0,100.0,94.41342955758877,57.99999999999999,1,1,0,UP,True,0.97,65.10512826715599,0.13767800010100473
82,3.28,178.7991678389403,168.27320275849738,173.53618529871883,10.525965080442916,179.96546088366193,0.03453911633806683,56.33701745977855,POOR,0.0,100.0,73.68508729889271,57.99999999999999,1,1,0,UP,True,0.97,65.34406218945612,0.1533800004835939
84,3.36,172.78569235103856,161.99340158124826,167.38954696614343,10.792290769790299,178.58027735660113,1.4197226433988703,56.20385461510485,POOR,0.0,100.0,73.01927307552425,57.99999999999999,1,1,0,UP,True,0.97,65.64538077776221,0.15368699951068265
86,3.44,161.4125599042911,157.7180927940433,159.5653263491672,3.694467110247814,179.62468529800205,0.3753147019979508,60.13670221119939,NEEDS IMPROVEMENT,0.6209623583325603,100.0,90.76383222438047,58.98823529411764,1,1,0,UP,True,0.97,65.75620983831408,0.13324500014277874
88,3.52,154.38262651732254,154.48730495743916,154.43496573738085,0.10467844011662919,179.86286162077843,0.13713837922156813,63.07124439612309,NEEDS IMPROVEMENT,7.950048946598787,100.0,99.73830389970843,53.69284466100886,1,1,0,UP,True,0.97,65.61343370488429,0.13713399948755978
